OrderID,CustomerID,EmployeeID,OrderDate,RequiredDate,ShippedDate,ShipVia,freight,ShipName,ShipAddress,ShipCity,ShipRegion,ShipPostalCode,ShipCountry
10798,ISLAT,2,26/12/1997,23/01/1998,05/01/1998,1,2,Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK
10799,KOENE,9,26/12/1997,06/02/1998,05/01/1998,3,31,Kniglich Essen,Maubelstr. 90,Brandenburg,NULL,14776,Germany
10800,SEVES,1,26/12/1997,23/01/1998,05/01/1998,3,137,Seven Seas Imports,90 Wadhurst Rd.,London,NULL,OX15 4NB,UK
10801,BOLID,4,29/12/1997,26/01/1998,31/12/1997,2,97,Blido Comidas preparadas,"C/ Araquil, 67",Madrid,NULL,28023,Spain
10802,SIMOB,4,29/12/1997,26/01/1998,02/01/1998,2,257,Simons bistro,Vinbltet 34,Kobenhavn,NULL,1734,Denmark
10803,WELLI,4,30/12/1997,27/01/1998,06/01/1998,1,55,Wellington Importadora,"Rua do Mercado, 12",Resende,SP,08737-363,Brazil
10804,SEVES,6,30/12/1997,27/01/1998,07/01/1998,2,27,Seven Seas Imports,90 Wadhurst Rd.,London,NULL,OX15 4NB,UK
10805,THEBI,2,30/12/1997,27/01/1998,09/01/1998,3,237,The Big Cheese,89 Jefferson Way Suite 2,Portland,OR,97201,USA
10806,VICTE,3,31/12/1997,28/01/1998,05/01/1998,2,22,Victuailles en stock,"2, rue du Commerce",Lyon,NULL,69004,France
10807,FRANS,4,31/12/1997,28/01/1998,30/01/1998,1,1,Franchi S.p.A.,Via Monte Bianco 34,Torino,NULL,10100,Italy
10808,OLDWO,2,01/01/1998,29/01/1998,09/01/1998,3,46,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA
10809,WELLI,7,01/01/1998,29/01/1998,07/01/1998,1,5,Wellington Importadora,"Rua do Mercado, 12",Resende,SP,08737-363,Brazil
10810,LAUGB,2,01/01/1998,29/01/1998,07/01/1998,3,4,Laughing Bacchus Wine Cellars,2319 Elm St.,Vancouver,BC,V3F 2K1,Canada
10811,LINOD,8,02/01/1998,30/01/1998,08/01/1998,1,31,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela
10812,REGGC,5,02/01/1998,30/01/1998,12/01/1998,1,60,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,NULL,42100,Italy
10813,RICAR,1,05/01/1998,02/02/1998,09/01/1998,1,47,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,RJ,02389-890,Brazil
10814,VICTE,3,05/01/1998,02/02/1998,14/01/1998,3,131,Victuailles en stock,"2, rue du Commerce",Lyon,NULL,69004,France
10815,SAVEA,2,05/01/1998,02/02/1998,14/01/1998,3,15,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10816,GREAL,4,06/01/1998,03/02/1998,04/02/1998,2,720,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA
10817,KOENE,3,06/01/1998,20/01/1998,13/01/1998,2,306,Kniglich Essen,Maubelstr. 90,Brandenburg,NULL,14776,Germany
10818,MAGAA,7,07/01/1998,04/02/1998,12/01/1998,3,65,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,NULL,24100,Italy
10819,CACTU,2,07/01/1998,04/02/1998,16/01/1998,3,20,Cactus Comidas para llevar,Cerrito 333,Buenos Aires,NULL,1010,Argentina
10820,RATTC,3,07/01/1998,04/02/1998,13/01/1998,2,38,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA
10821,SPLIR,1,08/01/1998,05/02/1998,15/01/1998,1,37,Split Rail Beer & Ale,P.O. Box 555,Lander,WY,82520,USA
10822,TRAIH,6,08/01/1998,05/02/1998,16/01/1998,3,7,Trail-s Head Gourmet Provisioners,722 DaVinci Blvd.,Kirkland,WA,98034,USA
10823,LILAS,5,09/01/1998,06/02/1998,13/01/1998,2,164,LILA-Supermercado,Carrera 52 con Ave. Bolvar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela
10824,FOLKO,8,09/01/1998,06/02/1998,30/01/1998,1,1,Folk och f HB,kergatan 24,Brcke,NULL,S-844 67,Sweden
10825,DRACD,1,09/01/1998,06/02/1998,14/01/1998,1,79,Drachenblut Delikatessen,Walserweg 21,Aachen,NULL,52066,Germany
10826,BLONP,6,12/01/1998,09/02/1998,06/02/1998,1,7,Blondel pre et fils,"24, place Klber",Strasbourg,NULL,67000,France
10827,BONAP,1,12/01/1998,26/01/1998,06/02/1998,2,64,Bon app-,"12, rue des Bouchers",Marseille,NULL,13008,France
10828,RANCH,9,13/01/1998,27/01/1998,04/02/1998,1,91,Rancho grande,Av. del Libertador 900,Buenos Aires,NULL,1010,Argentina
10829,ISLAT,9,13/01/1998,10/02/1998,23/01/1998,1,155,Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK
10830,TRADH,4,13/01/1998,24/02/1998,21/01/1998,2,82,Tradiao Hipermercados,"Av. Ins de Castro, 414",Sao Paulo,SP,05634-030,Brazil
10831,SANTG,3,14/01/1998,11/02/1998,23/01/1998,2,72,Sant Gourmet,Erling Skakkes gate 78,Stavern,NULL,4110,Norway
10832,LAMAI,2,14/01/1998,11/02/1998,19/01/1998,2,43,La maison d-Asie,1 rue Alsace-Lorraine,Toulouse,NULL,31000,France
10833,OTTIK,6,15/01/1998,12/02/1998,23/01/1998,2,71,Ottilies Kseladen,Mehrheimerstr. 369,Kln,NULL,50739,Germany
10834,TRADH,1,15/01/1998,12/02/1998,19/01/1998,3,30,Tradiao Hipermercados,"Av. Ins de Castro, 414",Sao Paulo,SP,05634-030,Brazil
10835,ALFKI,1,15/01/1998,12/02/1998,21/01/1998,3,70,Alfred-s Futterkiste,Obere Str. 57,Berlin,NULL,12209,Germany
10836,ERNSH,7,16/01/1998,13/02/1998,21/01/1998,1,412,Ernst Handel,Kirchgasse 6,Graz,NULL,8010,Austria
10837,BERGS,9,16/01/1998,13/02/1998,23/01/1998,3,13,Berglunds snabbkp,Berguvsvgen 8,Lule,NULL,S-958 22,Sweden
10838,LINOD,3,19/01/1998,16/02/1998,23/01/1998,3,59,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela
10839,TRADH,3,19/01/1998,16/02/1998,22/01/1998,3,35,Tradiao Hipermercados,"Av. Ins de Castro, 414",Sao Paulo,SP,05634-030,Brazil
10840,LINOD,4,19/01/1998,02/03/1998,16/02/1998,2,3,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela
10841,SUPRD,5,20/01/1998,17/02/1998,29/01/1998,2,424,Suprmes dlices,"Boulevard Tirou, 255",Charleroi,NULL,B-6000,Belgium
10842,TORTU,1,20/01/1998,17/02/1998,29/01/1998,3,54,Tortuga Restaurante,Avda. Azteca 123,Mxico D.F.,NULL,5033,Mexico
10843,VICTE,4,21/01/1998,18/02/1998,26/01/1998,2,9,Victuailles en stock,"2, rue du Commerce",Lyon,NULL,69004,France
10844,PICCO,8,21/01/1998,18/02/1998,26/01/1998,2,25,Piccolo und mehr,Geislweg 14,Salzburg,NULL,5020,Austria
10845,QUICK,8,21/01/1998,04/02/1998,30/01/1998,1,213,QUICK-Stop,Taucherstrae 10,Cunewalde,NULL,1307,Germany
10846,SUPRD,2,22/01/1998,05/03/1998,23/01/1998,3,56,Suprmes dlices,"Boulevard Tirou, 255",Charleroi,NULL,B-6000,Belgium
10847,SAVEA,4,22/01/1998,05/02/1998,10/02/1998,3,488,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10848,CONSH,7,23/01/1998,20/02/1998,29/01/1998,2,38,Consolidated Holdings,Berkeley Gardens 12 Brewery,London,NULL,WX1 6LT,UK
10849,KOENE,9,23/01/1998,20/02/1998,30/01/1998,2,1,Kniglich Essen,Maubelstr. 90,Brandenburg,NULL,14776,Germany
10850,VICTE,1,23/01/1998,06/03/1998,30/01/1998,1,49,Victuailles en stock,"2, rue du Commerce",Lyon,NULL,69004,France
10851,RICAR,5,26/01/1998,23/02/1998,02/02/1998,1,161,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,RJ,02389-890,Brazil
10852,RATTC,8,26/01/1998,09/02/1998,30/01/1998,1,174,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA
10853,BLAUS,9,27/01/1998,24/02/1998,03/02/1998,2,54,Blauer See Delikatessen,Forsterstr. 57,Mannheim,NULL,68306,Germany
10854,ERNSH,3,27/01/1998,24/02/1998,05/02/1998,2,100,Ernst Handel,Kirchgasse 6,Graz,NULL,8010,Austria
10855,OLDWO,3,27/01/1998,24/02/1998,04/02/1998,1,171,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA
10856,ANTON,3,28/01/1998,25/02/1998,10/02/1998,2,58,Antonio Moreno Taquera,Mataderos 2312,Mxico D.F.,NULL,5023,Mexico
10857,BERGS,8,28/01/1998,25/02/1998,06/02/1998,2,189,Berglunds snabbkp,Berguvsvgen 8,Lule,NULL,S-958 22,Sweden
10858,LACOR,2,29/01/1998,26/02/1998,03/02/1998,1,53,La corne d-abondance,"67, avenue de l-Europe",Versailles,NULL,78000,France
10859,FRANK,1,29/01/1998,26/02/1998,02/02/1998,2,76,Frankenversand,Berliner Platz 43,Mnchen,NULL,80805,Germany
10860,FRANR,3,29/01/1998,26/02/1998,04/02/1998,3,19,France restauration,"54, rue Royale",Nantes,NULL,44000,France
10861,WHITC,4,30/01/1998,27/02/1998,17/02/1998,2,15,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA
10862,LEHMS,8,30/01/1998,13/03/1998,02/02/1998,2,53,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,NULL,60528,Germany
10863,HILAA,4,02/02/1998,02/03/1998,17/02/1998,2,30,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristbal,Tchira,5022,Venezuela
10864,AROUT,4,02/02/1998,02/03/1998,09/02/1998,2,3,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK
10865,QUICK,2,02/02/1998,16/02/1998,12/02/1998,1,348,QUICK-Stop,Taucherstrae 10,Cunewalde,NULL,1307,Germany
10866,BERGS,5,03/02/1998,03/03/1998,12/02/1998,1,109,Berglunds snabbkp,Berguvsvgen 8,Lule,NULL,S-958 22,Sweden
10867,LONEP,6,03/02/1998,17/03/1998,11/02/1998,1,2,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,OR,97219,USA
10868,QUEEN,7,04/02/1998,04/03/1998,23/02/1998,2,191,Queen Cozinha,"Alameda dos Canrios, 891",Sao Paulo,SP,05487-020,Brazil
10869,SEVES,5,04/02/1998,04/03/1998,09/02/1998,1,143,Seven Seas Imports,90 Wadhurst Rd.,London,NULL,OX15 4NB,UK
10870,WOLZA,5,04/02/1998,04/03/1998,13/02/1998,3,12,Wolski Zajazd,ul. Filtrowa 68,Warszawa,NULL,01-012,Poland
10871,BONAP,9,05/02/1998,05/03/1998,10/02/1998,2,112,Bon app-,"12, rue des Bouchers",Marseille,NULL,13008,France
10872,GODOS,5,05/02/1998,05/03/1998,09/02/1998,2,175,Godos Cocina Tpica,"C/ Romero, 33",Sevilla,NULL,41101,Spain
10873,WILMK,4,06/02/1998,06/03/1998,09/02/1998,1,1,Wilman Kala,Keskuskatu 45,Helsinki,NULL,21240,Finland
10874,GODOS,5,06/02/1998,06/03/1998,11/02/1998,2,20,Godos Cocina Tpica,"C/ Romero, 33",Sevilla,NULL,41101,Spain
10875,BERGS,4,06/02/1998,06/03/1998,03/03/1998,2,32,Berglunds snabbkp,Berguvsvgen 8,Lule,NULL,S-958 22,Sweden
10876,BONAP,7,09/02/1998,09/03/1998,12/02/1998,3,60,Bon app-,"12, rue des Bouchers",Marseille,NULL,13008,France
10877,RICAR,1,09/02/1998,09/03/1998,19/02/1998,1,38,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,RJ,02389-890,Brazil
10878,QUICK,4,10/02/1998,10/03/1998,12/02/1998,1,47,QUICK-Stop,Taucherstrae 10,Cunewalde,NULL,1307,Germany
10879,WILMK,3,10/02/1998,10/03/1998,12/02/1998,3,9,Wilman Kala,Keskuskatu 45,Helsinki,NULL,21240,Finland
10880,FOLKO,7,10/02/1998,24/03/1998,18/02/1998,1,88,Folk och f HB,kergatan 24,Brcke,NULL,S-844 67,Sweden
10881,CACTU,4,11/02/1998,11/03/1998,18/02/1998,1,3,Cactus Comidas para llevar,Cerrito 333,Buenos Aires,NULL,1010,Argentina
10882,SAVEA,4,11/02/1998,11/03/1998,20/02/1998,3,23,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10883,LONEP,8,12/02/1998,12/03/1998,20/02/1998,3,1,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,OR,97219,USA
10884,LETSS,4,12/02/1998,12/03/1998,13/02/1998,2,91,Let-s Stop N Shop,87 Polk St. Suite 5,San Francisco,CA,94117,USA
10885,SUPRD,6,12/02/1998,12/03/1998,18/02/1998,3,6,Suprmes dlices,"Boulevard Tirou, 255",Charleroi,NULL,B-6000,Belgium
10886,HANAR,1,13/02/1998,13/03/1998,02/03/1998,1,5,Hanari Carnes,"Rua do Pao, 67",Rio de Janeiro,RJ,05454-876,Brazil
10887,GALED,8,13/02/1998,13/03/1998,16/02/1998,3,1,Galera del gastronmo,"Rambla de Catalua, 23",Barcelona,NULL,8022,Spain
10888,GODOS,1,16/02/1998,16/03/1998,23/02/1998,2,52,Godos Cocina Tpica,"C/ Romero, 33",Sevilla,NULL,41101,Spain
10889,RATTC,9,16/02/1998,16/03/1998,23/02/1998,3,281,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA
10890,DUMON,7,16/02/1998,16/03/1998,18/02/1998,1,33,Du monde entier,"67, rue des Cinquante Otages",Nantes,NULL,44000,France
10891,LEHMS,7,17/02/1998,17/03/1998,19/02/1998,2,20,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,NULL,60528,Germany
10892,MAISD,4,17/02/1998,17/03/1998,19/02/1998,2,120,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,NULL,B-1180,Belgium
10893,KOENE,9,18/02/1998,18/03/1998,20/02/1998,2,78,Kniglich Essen,Maubelstr. 90,Brandenburg,NULL,14776,Germany
10894,SAVEA,1,18/02/1998,18/03/1998,20/02/1998,1,116,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10895,ERNSH,3,18/02/1998,18/03/1998,23/02/1998,1,163,Ernst Handel,Kirchgasse 6,Graz,NULL,8010,Austria
10896,MAISD,7,19/02/1998,19/03/1998,27/02/1998,3,32,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,NULL,B-1180,Belgium
10897,HUNGO,3,19/02/1998,19/03/1998,25/02/1998,2,604,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,NULL,Ireland
10898,OCEAN,4,20/02/1998,20/03/1998,06/03/1998,2,1,Ocano Atlntico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,NULL,1010,Argentina
10899,LILAS,5,20/02/1998,20/03/1998,26/02/1998,3,1,LILA-Supermercado,Carrera 52 con Ave. Bolvar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela
10900,WELLI,1,20/02/1998,20/03/1998,04/03/1998,2,2,Wellington Importadora,"Rua do Mercado, 12",Resende,SP,08737-363,Brazil
10901,HILAA,4,23/02/1998,23/03/1998,26/02/1998,1,62,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristbal,Tchira,5022,Venezuela
10902,FOLKO,1,23/02/1998,23/03/1998,03/03/1998,1,44,Folk och f HB,kergatan 24,Brcke,NULL,S-844 67,Sweden
10903,HANAR,3,24/02/1998,24/03/1998,04/03/1998,3,37,Hanari Carnes,"Rua do Pao, 67",Rio de Janeiro,RJ,05454-876,Brazil
10904,WHITC,3,24/02/1998,24/03/1998,27/02/1998,3,163,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA
10905,WELLI,9,24/02/1998,24/03/1998,06/03/1998,2,14,Wellington Importadora,"Rua do Mercado, 12",Resende,SP,08737-363,Brazil
10906,WOLZA,4,25/02/1998,11/03/1998,03/03/1998,3,26,Wolski Zajazd,ul. Filtrowa 68,Warszawa,NULL,01-012,Poland
10907,SPECD,6,25/02/1998,25/03/1998,27/02/1998,3,9,Spcialits du monde,"25, rue Lauriston",Paris,NULL,75016,France
10908,REGGC,4,26/02/1998,26/03/1998,06/03/1998,2,33,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,NULL,42100,Italy
10909,SANTG,1,26/02/1998,26/03/1998,10/03/1998,2,53,Sant Gourmet,Erling Skakkes gate 78,Stavern,NULL,4110,Norway
10910,WILMK,1,26/02/1998,26/03/1998,04/03/1998,3,38,Wilman Kala,Keskuskatu 45,Helsinki,NULL,21240,Finland
10911,GODOS,3,26/02/1998,26/03/1998,05/03/1998,1,38,Godos Cocina Tpica,"C/ Romero, 33",Sevilla,NULL,41101,Spain
10912,HUNGO,2,26/02/1998,26/03/1998,18/03/1998,2,581,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,NULL,Ireland
10913,QUEEN,4,26/02/1998,26/03/1998,04/03/1998,1,33,Queen Cozinha,"Alameda dos Canrios, 891",Sao Paulo,SP,05487-020,Brazil
10914,QUEEN,6,27/02/1998,27/03/1998,02/03/1998,1,21,Queen Cozinha,"Alameda dos Canrios, 891",Sao Paulo,SP,05487-020,Brazil
10915,TORTU,2,27/02/1998,27/03/1998,02/03/1998,2,4,Tortuga Restaurante,Avda. Azteca 123,Mxico D.F.,NULL,5033,Mexico
10916,RANCH,1,27/02/1998,27/03/1998,09/03/1998,2,64,Rancho grande,Av. del Libertador 900,Buenos Aires,NULL,1010,Argentina
10917,ROMEY,4,02/03/1998,30/03/1998,11/03/1998,2,8,Romero y tomillo,"Gran Va, 1",Madrid,NULL,28001,Spain
10918,BOTTM,3,02/03/1998,30/03/1998,11/03/1998,3,49,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada
10919,LINOD,2,02/03/1998,30/03/1998,04/03/1998,2,20,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela
10920,AROUT,4,03/03/1998,31/03/1998,09/03/1998,2,30,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK
10921,VAFFE,1,03/03/1998,14/04/1998,09/03/1998,1,176,Vaffeljernet,Smagsloget 45,rhus,NULL,8200,Denmark
10922,HANAR,5,03/03/1998,31/03/1998,05/03/1998,3,63,Hanari Carnes,"Rua do Pao, 67",Rio de Janeiro,RJ,05454-876,Brazil
10923,LAMAI,7,03/03/1998,14/04/1998,13/03/1998,3,68,La maison d-Asie,1 rue Alsace-Lorraine,Toulouse,NULL,31000,France
10924,BERGS,3,04/03/1998,01/04/1998,08/04/1998,2,152,Berglunds snabbkp,Berguvsvgen 8,Lule,NULL,S-958 22,Sweden
10925,HANAR,3,04/03/1998,01/04/1998,13/03/1998,1,2,Hanari Carnes,"Rua do Pao, 67",Rio de Janeiro,RJ,05454-876,Brazil
10926,ANATR,4,04/03/1998,01/04/1998,11/03/1998,3,40,Ana Trujillo Emparedados y helados,Avda. de la Constitucin 2222,Mxico D.F.,NULL,5021,Mexico
10927,LACOR,4,05/03/1998,02/04/1998,08/04/1998,1,20,La corne d-abondance,"67, avenue de l-Europe",Versailles,NULL,78000,France
10928,GALED,1,05/03/1998,02/04/1998,18/03/1998,1,1,Galera del gastronmo,"Rambla de Catalua, 23",Barcelona,NULL,8022,Spain
10929,FRANK,6,05/03/1998,02/04/1998,12/03/1998,1,34,Frankenversand,Berliner Platz 43,Mnchen,NULL,80805,Germany
10930,SUPRD,4,06/03/1998,17/04/1998,18/03/1998,3,16,Suprmes dlices,"Boulevard Tirou, 255",Charleroi,NULL,B-6000,Belgium
10931,RICSU,4,06/03/1998,20/03/1998,19/03/1998,2,14,Richter Supermarkt,Starenweg 5,Genve,NULL,1204,Switzerland
10932,BONAP,8,06/03/1998,03/04/1998,24/03/1998,1,135,Bon app-,"12, rue des Bouchers",Marseille,NULL,13008,France
10933,ISLAT,6,06/03/1998,03/04/1998,16/03/1998,3,54,Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK
10934,LEHMS,3,09/03/1998,06/04/1998,12/03/1998,3,32,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,NULL,60528,Germany
10935,WELLI,4,09/03/1998,06/04/1998,18/03/1998,3,48,Wellington Importadora,"Rua do Mercado, 12",Resende,SP,08737-363,Brazil
10936,GREAL,3,09/03/1998,06/04/1998,18/03/1998,2,34,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA
10937,CACTU,7,10/03/1998,24/03/1998,13/03/1998,3,32,Cactus Comidas para llevar,Cerrito 333,Buenos Aires,NULL,1010,Argentina
10938,QUICK,3,10/03/1998,07/04/1998,16/03/1998,2,32,QUICK-Stop,Taucherstrae 10,Cunewalde,NULL,1307,Germany
10939,MAGAA,2,10/03/1998,07/04/1998,13/03/1998,2,76,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,NULL,24100,Italy
10940,BONAP,8,11/03/1998,08/04/1998,23/03/1998,3,20,Bon app-,"12, rue des Bouchers",Marseille,NULL,13008,France
10941,SAVEA,7,11/03/1998,08/04/1998,20/03/1998,2,401,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10942,REGGC,9,11/03/1998,08/04/1998,18/03/1998,3,18,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,NULL,42100,Italy
10943,BSBEV,4,11/03/1998,08/04/1998,19/03/1998,2,2,B-s Beverages,Fauntleroy Circus,London,NULL,EC2 5NT,UK
10944,BOTTM,6,12/03/1998,26/03/1998,13/03/1998,3,53,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada
10945,MORGK,4,12/03/1998,09/04/1998,18/03/1998,1,10,Morgenstern Gesundkost,Heerstr. 22,Leipzig,NULL,4179,Germany
10946,VAFFE,1,12/03/1998,09/04/1998,19/03/1998,2,27,Vaffeljernet,Smagsloget 45,rhus,NULL,8200,Denmark
10947,BSBEV,3,13/03/1998,10/04/1998,16/03/1998,2,3,B-s Beverages,Fauntleroy Circus,London,NULL,EC2 5NT,UK
10948,GODOS,3,13/03/1998,10/04/1998,19/03/1998,3,23,Godos Cocina Tpica,"C/ Romero, 33",Sevilla,NULL,41101,Spain
10949,BOTTM,2,13/03/1998,10/04/1998,17/03/1998,3,74,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada
10950,MAGAA,1,16/03/1998,13/04/1998,23/03/1998,2,3,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,NULL,24100,Italy
10951,RICSU,9,16/03/1998,27/04/1998,07/04/1998,2,31,Richter Supermarkt,Starenweg 5,Genve,NULL,1204,Switzerland
10952,ALFKI,1,16/03/1998,27/04/1998,24/03/1998,1,40,Alfred-s Futterkiste,Obere Str. 57,Berlin,NULL,12209,Germany
10953,AROUT,9,16/03/1998,30/03/1998,25/03/1998,2,24,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK
10954,LINOD,5,17/03/1998,28/04/1998,20/03/1998,1,28,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela
10955,FOLKO,8,17/03/1998,14/04/1998,20/03/1998,2,3,Folk och f HB,kergatan 24,Brcke,NULL,S-844 67,Sweden
10956,BLAUS,6,17/03/1998,28/04/1998,20/03/1998,2,45,Blauer See Delikatessen,Forsterstr. 57,Mannheim,NULL,68306,Germany
10957,HILAA,8,18/03/1998,15/04/1998,27/03/1998,3,105,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristbal,Tchira,5022,Venezuela
10958,OCEAN,7,18/03/1998,15/04/1998,27/03/1998,2,50,Ocano Atlntico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,NULL,1010,Argentina
10959,GOURL,6,18/03/1998,29/04/1998,23/03/1998,2,5,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,SP,04876-786,Brazil
10960,HILAA,3,19/03/1998,02/04/1998,08/04/1998,1,2,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristbal,Tchira,5022,Venezuela
10961,QUEEN,8,19/03/1998,16/04/1998,30/03/1998,1,104,Queen Cozinha,"Alameda dos Canrios, 891",Sao Paulo,SP,05487-020,Brazil
10962,QUICK,8,19/03/1998,16/04/1998,23/03/1998,2,276,QUICK-Stop,Taucherstrae 10,Cunewalde,NULL,1307,Germany
10963,FURIB,9,19/03/1998,16/04/1998,26/03/1998,3,3,Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,NULL,1675,Portugal
10964,SPECD,3,20/03/1998,17/04/1998,24/03/1998,2,87,Spcialits du monde,"25, rue Lauriston",Paris,NULL,75016,France
10965,OLDWO,6,20/03/1998,17/04/1998,30/03/1998,3,144,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA
10966,CHOPS,4,20/03/1998,17/04/1998,08/04/1998,1,27,Chop-suey Chinese,Hauptstr. 31,Bern,NULL,3012,Switzerland
10967,TOMSP,2,23/03/1998,20/04/1998,02/04/1998,2,62,Toms Spezialitten,Luisenstr. 48,Mnster,NULL,44087,Germany
10968,ERNSH,1,23/03/1998,20/04/1998,01/04/1998,3,75,Ernst Handel,Kirchgasse 6,Graz,NULL,8010,Austria
10969,COMMI,1,23/03/1998,20/04/1998,30/03/1998,2,0,Comrcio Mineiro,"Av. dos Lusadas, 23",Sao Paulo,SP,05432-043,Brazil
10970,BOLID,9,24/03/1998,07/04/1998,24/04/1998,1,16,Blido Comidas preparadas,"C/ Araquil, 67",Madrid,NULL,28023,Spain
10971,FRANR,2,24/03/1998,21/04/1998,02/04/1998,2,122,France restauration,"54, rue Royale",Nantes,NULL,44000,France
10972,LACOR,4,24/03/1998,21/04/1998,26/03/1998,2,0,La corne d-abondance,"67, avenue de l-Europe",Versailles,NULL,78000,France
10973,LACOR,6,24/03/1998,21/04/1998,27/03/1998,2,15,La corne d-abondance,"67, avenue de l-Europe",Versailles,NULL,78000,France
10974,SPLIR,3,25/03/1998,08/04/1998,03/04/1998,3,13,Split Rail Beer & Ale,P.O. Box 555,Lander,WY,82520,USA
10975,BOTTM,1,25/03/1998,22/04/1998,27/03/1998,3,32,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada
10976,HILAA,1,25/03/1998,06/05/1998,03/04/1998,1,38,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristbal,Tchira,5022,Venezuela
10977,FOLKO,8,26/03/1998,23/04/1998,10/04/1998,3,209,Folk och f HB,kergatan 24,Brcke,NULL,S-844 67,Sweden
10978,MAISD,9,26/03/1998,23/04/1998,23/04/1998,2,33,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,NULL,B-1180,Belgium
10979,ERNSH,8,26/03/1998,23/04/1998,31/03/1998,2,353,Ernst Handel,Kirchgasse 6,Graz,NULL,8010,Austria
